,Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
38012,2013-04-22,WaggaWagga,5.0,3.8,5.2,W,33.0,NW,WNW,11.0,17.0,78.0,58.0,1010.5,1009.6,7.0,7.0,13.7,17.0,Yes,No
38013,2013-04-23,WaggaWagga,0.0,2.0,7.2,SW,33.0,N,,7.0,19.0,80.0,37.0,1014.5,1013.9,7.0,3.0,12.4,19.9,No,No
38014,2013-04-24,WaggaWagga,0.0,2.0,4.6,WSW,37.0,,,0.0,22.0,77.0,41.0,1020.7,1018.5,5.0,7.0,10.1,16.0,No,No
38015,2013-04-25,WaggaWagga,0.0,2.4,9.6,WNW,35.0,ENE,,7.0,19.0,73.0,37.0,1024.2,1021.1,1.0,5.0,9.8,20.6,No,No
38016,2013-04-26,WaggaWagga,0.0,2.4,9.8,WSW,30.0,NNE,,6.0,19.0,73.0,43.0,1025.1,1021.9,1.0,3.0,12.6,20.2,No,No
38017,2013-04-27,WaggaWagga,0.0,2.6,10.2,N,20.0,E,N,13.0,9.0,79.0,36.0,1022.6,1017.7,2.0,1.0,12.2,22.8,No,No
38018,2013-04-28,WaggaWagga,0.0,3.4,9.3,WNW,37.0,ENE,NW,9.0,26.0,60.0,14.0,1019.1,1015.6,4.0,6.0,15.2,26.6,No,No
38019,2013-04-29,WaggaWagga,0.0,5.2,3.0,S,26.0,E,S,7.0,19.0,53.0,47.0,1023.1,1023.4,4.0,7.0,17.7,19.4,No,Yes
38020,2013-04-30,WaggaWagga,2.2,1.8,5.1,WSW,20.0,E,W,7.0,11.0,86.0,54.0,1024.5,1021.2,1.0,6.0,15.3,21.4,Yes,No
38021,2013-05-01,WaggaWagga,0.0,2.4,7.1,WSW,48.0,WNW,SSW,9.0,37.0,91.0,37.0,1020.3,1018.9,7.0,7.0,12.6,18.1,No,No
38022,2013-05-02,WaggaWagga,0.0,3.2,10.5,SSE,30.0,E,ESE,9.0,11.0,57.0,24.0,1026.5,1024.8,0.0,1.0,11.1,18.4,No,No
38023,2013-05-03,WaggaWagga,0.0,2.8,8.4,ENE,24.0,ESE,NNW,15.0,7.0,58.0,25.0,1027.3,1020.9,1.0,7.0,11.4,20.9,No,No
38024,2013-05-04,WaggaWagga,0.0,3.4,9.3,WSW,41.0,,SW,0.0,24.0,58.0,25.0,1021.5,1020.1,3.0,1.0,13.7,19.4,No,No
38025,2013-05-05,WaggaWagga,0.0,4.0,10.1,E,28.0,ESE,SSE,13.0,9.0,48.0,29.0,1025.0,1021.4,1.0,1.0,10.5,17.9,No,No
38026,2013-05-06,WaggaWagga,0.0,3.4,8.4,ENE,37.0,ESE,NE,15.0,17.0,55.0,26.0,1026.4,1022.8,6.0,1.0,9.5,18.7,No,No
38027,2013-05-07,WaggaWagga,0.0,3.8,7.6,E,46.0,E,E,24.0,13.0,57.0,33.0,1027.9,1025.3,6.0,6.0,14.5,20.4,No,No
38028,2013-05-08,WaggaWagga,0.8,2.2,6.1,ENE,24.0,E,NE,15.0,11.0,77.0,53.0,1030.2,1027.3,5.0,3.0,14.3,20.4,No,No
38029,2013-05-09,WaggaWagga,0.0,2.6,9.6,ENE,19.0,ESE,W,11.0,2.0,79.0,33.0,1031.6,1027.7,0.0,1.0,12.1,22.7,No,No
38030,2013-05-10,WaggaWagga,0.0,2.6,9.8,ESE,20.0,E,ENE,13.0,11.0,72.0,27.0,1031.4,1027.4,1.0,1.0,11.9,24.4,No,No
38031,2013-05-11,WaggaWagga,0.0,3.6,9.7,NNE,28.0,E,N,15.0,15.0,57.0,25.0,1030.0,1025.3,2.0,1.0,15.0,23.9,No,No
38032,2013-05-12,WaggaWagga,0.0,3.2,7.2,N,39.0,E,N,13.0,20.0,60.0,31.0,1025.3,1019.9,4.0,6.0,15.9,22.7,No,Yes
38033,2013-05-13,WaggaWagga,13.8,3.6,0.1,N,44.0,NNE,W,15.0,22.0,88.0,92.0,1016.6,1013.5,8.0,8.0,14.2,13.3,Yes,Yes
38034,2013-05-14,WaggaWagga,13.8,1.4,1.1,NW,24.0,NNW,W,7.0,15.0,88.0,76.0,1016.4,1014.5,6.0,7.0,7.6,10.7,Yes,Yes
38035,2013-05-15,WaggaWagga,12.2,0.4,0.6,NW,35.0,NW,WNW,11.0,13.0,89.0,71.0,1012.9,1010.9,8.0,7.0,10.3,12.2,Yes,No
38036,2013-05-16,WaggaWagga,0.8,0.6,4.9,W,57.0,W,WSW,17.0,24.0,86.0,60.0,1012.0,1010.2,7.0,7.0,10.4,13.7,No,Yes
38037,2013-05-17,WaggaWagga,1.4,3.8,1.6,W,31.0,NNW,WSW,11.0,20.0,96.0,67.0,1016.4,1014.8,7.0,7.0,7.3,12.6,Yes,No
38038,2013-05-18,WaggaWagga,0.0,0.6,1.7,W,31.0,,W,0.0,20.0,94.0,60.0,1017.8,1016.1,7.0,7.0,7.0,12.5,No,No
38039,2013-05-19,WaggaWagga,0.0,1.2,7.0,WSW,31.0,NW,SW,9.0,15.0,81.0,51.0,1020.1,1018.2,1.0,6.0,8.7,14.0,No,No
38040,2013-05-20,WaggaWagga,0.8,1.8,5.8,ENE,22.0,E,E,13.0,15.0,90.0,60.0,1020.7,1016.4,7.0,3.0,7.4,14.7,No,Yes
38041,2013-05-21,WaggaWagga,1.2,1.0,7.8,WSW,28.0,NW,WSW,6.0,13.0,92.0,44.0,1017.4,1015.2,4.0,6.0,10.5,16.1,Yes,No
38042,2013-05-22,WaggaWagga,0.0,1.4,0.0,ESE,24.0,E,NE,13.0,13.0,68.0,81.0,1013.1,1011.2,7.0,7.0,8.9,10.3,No,Yes
38043,2013-05-23,WaggaWagga,1.4,0.8,7.6,ESE,30.0,SE,ESE,13.0,13.0,64.0,42.0,1015.8,1016.3,5.0,2.0,12.3,18.0,Yes,No
38044,2013-05-24,WaggaWagga,0.0,2.4,9.7,SW,22.0,E,WSW,7.0,17.0,71.0,36.0,1023.0,1021.4,1.0,1.0,8.1,16.6,No,No
38045,2013-05-25,WaggaWagga,0.0,1.2,9.1,WSW,31.0,ENE,SW,7.0,17.0,79.0,48.0,1026.4,1024.7,1.0,1.0,6.2,15.7,No,No
38047,2013-05-27,WaggaWagga,0.0,0.4,7.8,E,28.0,E,ENE,11.0,15.0,86.0,42.0,1029.9,1027.3,2.0,7.0,6.4,17.6,No,No
38048,2013-05-28,WaggaWagga,0.0,1.4,8.7,ENE,28.0,E,N,13.0,13.0,72.0,45.0,1031.1,1027.5,4.0,4.0,12.5,19.5,No,No
38049,2013-05-29,WaggaWagga,0.0,2.0,8.3,N,24.0,E,N,13.0,15.0,77.0,51.0,1030.5,1026.4,6.0,6.0,10.5,19.3,No,No
38050,2013-05-30,WaggaWagga,0.2,1.2,0.2,NE,24.0,NE,ESE,9.0,17.0,83.0,88.0,1027.5,1024.7,7.0,7.0,13.3,14.9,No,Yes
38051,2013-05-31,WaggaWagga,8.8,1.4,2.4,E,26.0,NE,E,9.0,17.0,94.0,76.0,1027.0,1022.7,7.0,7.0,13.3,17.2,Yes,Yes
38052,2013-06-01,WaggaWagga,24.4,2.4,0.0,N,33.0,N,NW,13.0,7.0,93.0,97.0,1017.4,1012.5,8.0,8.0,13.9,14.2,Yes,Yes
38053,2013-06-02,WaggaWagga,42.0,1.6,7.1,S,50.0,SW,S,11.0,31.0,94.0,43.0,1011.4,1014.7,6.0,1.0,13.4,16.1,Yes,No
38054,2013-06-03,WaggaWagga,0.0,3.6,7.4,W,30.0,WSW,W,2.0,17.0,82.0,61.0,1024.0,1022.4,1.0,4.0,5.6,13.2,No,No
38055,2013-06-04,WaggaWagga,0.0,0.8,7.1,E,20.0,E,N,15.0,4.0,95.0,64.0,1027.5,1025.1,6.0,7.0,5.9,14.5,No,No
38056,2013-06-05,WaggaWagga,0.0,1.8,1.3,E,22.0,ENE,ESE,13.0,11.0,87.0,69.0,1024.9,1022.1,7.0,7.0,7.5,14.1,No,No
38057,2013-06-06,WaggaWagga,0.0,1.4,0.7,ENE,33.0,ESE,NNW,11.0,13.0,76.0,61.0,1022.5,1020.1,7.0,7.0,10.9,16.3,No,No
38058,2013-06-07,WaggaWagga,0.0,0.4,1.5,WNW,35.0,WNW,WSW,9.0,13.0,89.0,74.0,1022.2,1022.1,7.0,5.0,12.0,14.9,No,No
38059,2013-06-08,WaggaWagga,0.0,0.4,6.3,E,20.0,ESE,NE,11.0,9.0,99.0,56.0,1030.9,1028.9,8.0,2.0,6.0,13.5,No,No
38060,2013-06-09,WaggaWagga,0.0,1.0,8.9,E,20.0,E,ENE,15.0,7.0,83.0,55.0,1027.3,1023.9,6.0,5.0,7.4,15.8,No,No
38061,2013-06-10,WaggaWagga,0.0,1.2,5.1,NW,19.0,E,NW,9.0,11.0,83.0,65.0,1021.0,1019.3,7.0,5.0,10.0,15.6,No,No
38062,2013-06-11,WaggaWagga,0.0,0.6,3.0,ESE,24.0,NNW,E,6.0,15.0,99.0,71.0,1022.2,1017.7,7.0,6.0,7.9,14.1,No,Yes
38063,2013-06-12,WaggaWagga,7.6,2.4,0.1,ENE,35.0,E,ENE,17.0,11.0,92.0,90.0,1011.1,1008.2,7.0,8.0,11.3,13.8,Yes,Yes
38064,2013-06-13,WaggaWagga,10.2,1.2,0.6,W,35.0,NW,W,15.0,24.0,97.0,86.0,1007.4,1006.1,8.0,7.0,10.7,12.0,Yes,Yes
38065,2013-06-14,WaggaWagga,2.6,0.2,2.3,W,26.0,WSW,WSW,15.0,17.0,89.0,76.0,1008.5,1008.6,8.0,7.0,9.8,13.1,Yes,No
38066,2013-06-15,WaggaWagga,0.0,1.8,9.1,SSW,37.0,,SSW,0.0,26.0,71.0,47.0,1015.6,1015.8,0.0,1.0,8.9,14.0,No,No
38067,2013-06-16,WaggaWagga,0.0,1.4,8.9,S,26.0,,S,0.0,13.0,81.0,46.0,1017.9,1014.8,0.0,1.0,6.3,14.3,No,No
38068,2013-06-17,WaggaWagga,0.0,2.0,5.5,WNW,26.0,NW,WSW,7.0,13.0,98.0,60.0,1014.1,1011.6,8.0,2.0,2.6,12.6,No,No
38069,2013-06-18,WaggaWagga,0.4,0.8,2.4,W,22.0,WNW,W,13.0,13.0,95.0,77.0,1016.3,1016.1,7.0,6.0,6.4,10.6,No,Yes
38070,2013-06-19,WaggaWagga,1.6,0.4,6.1,ESE,17.0,E,NW,6.0,9.0,99.0,60.0,1025.3,1023.8,8.0,1.0,4.4,13.8,Yes,No
38071,2013-06-20,WaggaWagga,0.0,0.8,7.2,E,17.0,E,WNW,9.0,6.0,84.0,54.0,1025.9,1022.3,7.0,5.0,4.5,12.6,No,No
38072,2013-06-21,WaggaWagga,0.0,0.6,8.6,ENE,20.0,E,,15.0,0.0,80.0,54.0,1022.1,1019.7,4.0,2.0,5.1,13.5,No,No
38073,2013-06-22,WaggaWagga,0.0,2.0,8.7,ENE,26.0,SE,ENE,9.0,13.0,86.0,46.0,1025.5,1024.4,0.0,1.0,4.6,13.6,No,No
38074,2013-06-23,WaggaWagga,0.0,1.8,3.9,E,17.0,E,,7.0,0.0,75.0,50.0,1030.0,1027.2,1.0,6.0,5.7,13.2,No,No
38075,2013-06-24,WaggaWagga,0.4,0.2,0.0,SSW,24.0,,SW,0.0,11.0,90.0,90.0,1026.5,1022.2,8.0,8.0,6.7,9.2,No,Yes
38076,2013-06-25,WaggaWagga,8.2,1.2,8.3,SE,41.0,S,SSE,19.0,20.0,65.0,37.0,1021.6,1019.7,4.0,1.0,11.8,17.1,Yes,No
38077,2013-06-26,WaggaWagga,0.0,1.0,8.1,ENE,17.0,ENE,WSW,13.0,7.0,74.0,44.0,1023.8,1021.3,2.0,1.0,8.1,17.2,No,No
38078,2013-06-27,WaggaWagga,0.0,1.6,3.8,ESE,19.0,E,ESE,9.0,9.0,86.0,57.0,1023.4,1020.6,7.0,7.0,6.7,15.7,No,No
38079,2013-06-28,WaggaWagga,0.0,0.6,2.2,ESE,20.0,E,ESE,11.0,7.0,76.0,65.0,1024.2,1022.3,7.0,7.0,10.1,15.1,No,No
38080,2013-06-29,WaggaWagga,0.0,0.8,1.2,W,17.0,ENE,NNW,11.0,7.0,89.0,71.0,1025.8,1023.7,7.0,6.0,9.2,14.0,No,No
38081,2013-06-30,WaggaWagga,0.0,0.6,8.1,WSW,24.0,SSE,W,6.0,13.0,95.0,61.0,1028.1,1025.7,2.0,1.0,5.5,15.0,No,No
38082,2013-07-01,WaggaWagga,0.2,1.0,0.7,W,17.0,E,W,11.0,11.0,99.0,91.0,1026.8,1025.0,8.0,7.0,5.6,10.9,No,No
38083,2013-07-02,WaggaWagga,0.0,0.4,5.9,WSW,31.0,,SW,0.0,17.0,95.0,68.0,1026.1,1024.2,7.0,5.0,9.3,14.0,No,No
38084,2013-07-03,WaggaWagga,0.2,1.4,5.5,NW,20.0,,NW,0.0,9.0,98.0,49.0,1025.9,1022.7,8.0,1.0,2.1,13.9,No,No
38085,2013-07-04,WaggaWagga,0.0,1.0,3.4,NNW,35.0,ESE,N,7.0,19.0,87.0,55.0,1018.2,1012.7,7.0,6.0,6.9,14.5,No,No
38086,2013-07-05,WaggaWagga,0.2,2.2,8.1,W,57.0,W,W,28.0,24.0,70.0,47.0,1012.9,1014.8,3.0,3.0,9.4,11.8,No,No
38087,2013-07-06,WaggaWagga,0.0,1.4,6.5,WNW,37.0,WNW,W,13.0,15.0,73.0,72.0,1022.2,1021.1,5.0,7.0,7.5,10.1,No,No
38088,2013-07-07,WaggaWagga,0.6,1.2,5.4,WNW,19.0,,W,0.0,9.0,90.0,67.0,1028.3,1027.5,2.0,2.0,7.1,11.9,No,No
38089,2013-07-08,WaggaWagga,0.0,0.6,7.8,SW,26.0,SW,SW,7.0,15.0,95.0,59.0,1033.4,1032.3,4.0,3.0,5.4,11.4,No,No
38090,2013-07-09,WaggaWagga,0.0,1.4,7.4,E,22.0,ENE,ENE,11.0,11.0,84.0,48.0,1036.3,1032.8,0.0,6.0,4.2,12.4,No,No
38091,2013-07-10,WaggaWagga,0.0,1.8,6.7,E,26.0,E,SE,15.0,11.0,59.0,51.0,1032.7,1030.5,6.0,2.0,10.3,14.6,No,No
38092,2013-07-11,WaggaWagga,0.0,1.6,6.9,E,20.0,ESE,ESE,13.0,6.0,81.0,57.0,1035.0,1031.8,3.0,7.0,6.7,14.7,No,Yes
38093,2013-07-12,WaggaWagga,1.4,1.0,0.8,ENE,20.0,ESE,E,13.0,7.0,82.0,71.0,1031.3,1028.2,7.0,6.0,8.0,14.1,Yes,No
38094,2013-07-13,WaggaWagga,0.0,1.4,7.4,E,20.0,E,ENE,17.0,13.0,85.0,62.0,1028.4,1026.1,6.0,4.0,10.6,16.8,No,Yes
38095,2013-07-14,WaggaWagga,2.2,2.0,0.0,E,31.0,ENE,E,7.0,19.0,89.0,86.0,1026.8,1023.0,8.0,7.0,10.8,12.7,Yes,Yes
38096,2013-07-15,WaggaWagga,6.4,0.4,0.0,NNW,24.0,NNE,N,11.0,9.0,87.0,87.0,1023.0,1021.4,8.0,8.0,12.8,13.8,Yes,Yes
38097,2013-07-16,WaggaWagga,2.2,0.4,1.0,NE,19.0,ENE,NNE,7.0,11.0,96.0,80.0,1024.2,1022.2,7.0,7.0,12.8,15.8,Yes,Yes
38098,2013-07-17,WaggaWagga,4.2,1.2,2.2,NNE,37.0,NE,NNE,7.0,15.0,96.0,71.0,1022.8,1019.3,8.0,6.0,13.2,17.6,Yes,No
38099,2013-07-18,WaggaWagga,0.0,1.6,1.2,NNE,59.0,ENE,NNE,13.0,22.0,75.0,71.0,1020.0,1015.7,6.0,7.0,14.7,18.0,No,Yes
38100,2013-07-19,WaggaWagga,11.4,2.4,6.6,NNE,56.0,NNW,NW,26.0,26.0,87.0,62.0,1011.8,1009.7,7.0,4.0,14.6,16.6,Yes,Yes
38101,2013-07-20,WaggaWagga,1.2,2.0,4.3,WNW,63.0,NNW,WNW,15.0,41.0,89.0,72.0,1008.1,1006.4,7.0,7.0,9.7,8.4,Yes,Yes
38102,2013-07-21,WaggaWagga,1.8,2.0,8.2,NNW,30.0,NNW,WNW,13.0,15.0,80.0,57.0,1017.2,1015.7,2.0,5.0,5.1,8.8,Yes,No
38103,2013-07-22,WaggaWagga,0.0,1.0,5.4,WNW,39.0,N,NW,7.0,17.0,76.0,55.0,1019.5,1017.9,5.0,7.0,6.2,11.8,No,No
38104,2013-07-23,WaggaWagga,1.0,1.0,4.0,W,31.0,W,WSW,13.0,26.0,91.0,72.0,1023.5,1023.8,7.0,3.0,7.7,10.0,No,No
38105,2013-07-24,WaggaWagga,0.2,1.4,4.6,NE,15.0,ENE,WSW,9.0,7.0,100.0,68.0,1030.3,1028.9,8.0,1.0,2.0,11.4,No,No
38106,2013-07-25,WaggaWagga,0.0,0.6,5.3,E,17.0,E,NW,9.0,2.0,100.0,58.0,1031.3,1028.2,6.0,7.0,1.3,11.4,No,No
38107,2013-07-26,WaggaWagga,0.0,0.6,7.4,W,17.0,E,SW,6.0,7.0,82.0,55.0,1028.8,1027.0,7.0,3.0,6.5,12.1,No,No
38108,2013-07-27,WaggaWagga,0.0,1.2,9.3,ENE,26.0,ENE,E,9.0,9.0,87.0,53.0,1030.0,1027.4,2.0,1.0,4.1,13.8,No,No
38109,2013-07-28,WaggaWagga,0.0,1.8,1.2,NNE,44.0,E,NNE,15.0,24.0,61.0,54.0,1028.0,1022.6,7.0,7.0,8.3,16.7,No,Yes
38110,2013-07-29,WaggaWagga,1.6,2.6,1.2,N,46.0,ENE,NE,13.0,13.0,85.0,81.0,1023.0,1019.3,7.0,7.0,10.9,14.2,Yes,Yes
38112,2013-07-31,WaggaWagga,0.0,1.0,9.7,E,19.0,ENE,SSE,7.0,7.0,88.0,60.0,1025.5,1022.7,3.0,2.0,5.9,15.7,No,No
38113,2013-08-01,WaggaWagga,0.0,1.4,7.9,NW,20.0,E,WNW,13.0,7.0,81.0,49.0,1024.0,1020.2,1.0,5.0,8.4,15.8,No,No
38114,2013-08-02,WaggaWagga,0.0,1.6,6.9,NW,37.0,ENE,NW,7.0,26.0,71.0,47.0,1017.0,1014.0,5.0,4.0,11.6,13.7,No,No
38115,2013-08-03,WaggaWagga,1.0,2.4,2.8,W,26.0,W,N,13.0,9.0,93.0,66.0,1019.2,1015.8,7.0,7.0,6.2,10.2,No,No
38116,2013-08-04,WaggaWagga,0.6,1.0,5.1,WNW,37.0,W,W,19.0,22.0,85.0,55.0,1016.2,1016.2,7.0,7.0,8.7,12.1,No,No
38117,2013-08-05,WaggaWagga,0.4,1.4,0.4,NW,30.0,NW,NW,7.0,15.0,82.0,77.0,1018.7,1015.5,7.0,7.0,8.4,12.3,No,No
38118,2013-08-06,WaggaWagga,0.8,1.0,0.0,WNW,37.0,NW,WNW,13.0,26.0,69.0,79.0,1011.2,1011.8,8.0,7.0,11.6,9.8,No,Yes
38119,2013-08-07,WaggaWagga,7.6,0.2,1.4,WNW,39.0,N,,7.0,9.0,90.0,76.0,1014.3,1011.2,8.0,6.0,8.3,11.1,Yes,Yes
38120,2013-08-08,WaggaWagga,5.6,1.6,8.9,WSW,54.0,SW,SSW,20.0,15.0,84.0,56.0,1013.5,1014.6,5.0,2.0,8.1,13.8,Yes,No
38121,2013-08-09,WaggaWagga,0.0,1.0,1.5,NNW,22.0,E,NNW,7.0,13.0,91.0,66.0,1020.3,1016.7,7.0,7.0,5.5,11.5,No,No
38122,2013-08-10,WaggaWagga,0.4,0.8,10.1,W,26.0,,WSW,7.0,13.0,78.0,59.0,1018.2,1017.1,1.0,2.0,9.9,16.4,No,No
38123,2013-08-11,WaggaWagga,0.0,2.0,8.0,WNW,19.0,,ESE,13.0,2.0,99.0,49.0,1019.2,1015.2,7.0,4.0,4.6,15.8,No,Yes
38124,2013-08-12,WaggaWagga,4.8,2.0,5.7,W,70.0,,W,9.0,50.0,96.0,47.0,1005.9,1006.9,7.0,3.0,10.7,13.5,Yes,No
38125,2013-08-13,WaggaWagga,0.6,2.2,9.2,WNW,31.0,,NW,13.0,13.0,66.0,55.0,1016.7,1015.3,2.0,4.0,9.3,13.0,No,No
38126,2013-08-14,WaggaWagga,0.0,2.0,9.3,WSW,61.0,SE,,2.0,24.0,70.0,38.0,1013.3,1008.1,1.0,6.0,10.0,18.3,No,Yes
38127,2013-08-15,WaggaWagga,6.0,3.4,9.2,W,26.0,WNW,W,11.0,17.0,81.0,55.0,1022.7,1021.8,1.0,3.0,6.4,13.2,Yes,No
38128,2013-08-16,WaggaWagga,0.0,2.2,10.3,NNW,50.0,E,NE,17.0,22.0,82.0,37.0,1021.5,1013.5,1.0,1.0,6.8,16.6,No,Yes
38129,2013-08-17,WaggaWagga,3.0,3.2,8.8,N,35.0,W,WNW,15.0,17.0,72.0,56.0,1011.1,1011.9,2.0,1.0,11.4,14.1,Yes,No
38130,2013-08-18,WaggaWagga,0.0,2.4,9.5,NNW,44.0,NE,NW,9.0,28.0,71.0,41.0,1016.7,1011.8,6.0,1.0,9.0,17.4,No,Yes
38131,2013-08-19,WaggaWagga,3.6,4.0,6.4,W,56.0,W,WSW,22.0,26.0,80.0,67.0,1013.6,1011.8,6.0,4.0,8.4,9.3,Yes,Yes
38132,2013-08-20,WaggaWagga,4.2,2.6,4.4,WSW,33.0,WSW,W,15.0,17.0,87.0,64.0,1018.4,1016.8,7.0,7.0,3.8,8.5,Yes,No
38133,2013-08-21,WaggaWagga,0.0,1.2,3.9,W,30.0,WNW,W,6.0,11.0,88.0,65.0,1018.8,1015.9,7.0,7.0,6.2,10.1,No,Yes
38134,2013-08-22,WaggaWagga,2.8,1.6,3.2,WNW,41.0,NW,WNW,17.0,30.0,93.0,75.0,1013.7,1011.3,7.0,7.0,7.3,11.0,Yes,Yes
38135,2013-08-23,WaggaWagga,4.6,1.4,0.1,W,48.0,WNW,WNW,24.0,22.0,91.0,85.0,1012.9,1013.3,8.0,7.0,9.8,11.8,Yes,No
38136,2013-08-24,WaggaWagga,0.4,1.0,0.0,WNW,30.0,WSW,WSW,15.0,15.0,87.0,79.0,1023.5,1023.9,8.0,8.0,10.3,11.8,No,No
38137,2013-08-25,WaggaWagga,0.0,0.2,7.3,WNW,30.0,WSW,W,11.0,22.0,79.0,53.0,1027.0,1024.4,7.0,4.0,11.8,16.2,No,No
38138,2013-08-26,WaggaWagga,0.0,2.2,5.6,WNW,48.0,N,SW,7.0,15.0,63.0,55.0,1025.7,1023.5,6.0,7.0,13.4,15.7,No,No
38139,2013-08-27,WaggaWagga,0.0,2.2,9.4,SE,15.0,SE,WNW,4.0,7.0,83.0,53.0,1023.5,1019.6,6.0,6.0,11.0,17.8,No,No
38140,2013-08-28,WaggaWagga,0.0,2.2,8.5,E,39.0,E,ENE,15.0,17.0,84.0,51.0,1021.9,1018.7,7.0,2.0,11.3,20.8,No,No
38141,2013-08-29,WaggaWagga,0.2,2.4,1.1,N,50.0,ESE,E,24.0,20.0,58.0,52.0,1019.2,1013.1,7.0,7.0,15.6,19.2,No,No
38142,2013-08-30,WaggaWagga,1.0,3.2,10.3,N,28.0,W,NW,2.0,9.0,69.0,56.0,1017.4,1015.5,1.0,3.0,14.4,18.4,No,No
38143,2013-08-31,WaggaWagga,0.0,3.0,9.0,NNW,17.0,ESE,NNW,9.0,7.0,89.0,46.0,1022.8,1021.0,2.0,1.0,10.6,20.0,No,No
38144,2013-09-01,WaggaWagga,0.0,2.2,10.7,ENE,24.0,E,N,13.0,11.0,72.0,48.0,1028.9,1025.3,0.0,6.0,12.0,20.2,No,No
38145,2013-09-02,WaggaWagga,0.0,2.6,10.7,WSW,19.0,E,WSW,11.0,15.0,74.0,50.0,1031.2,1028.9,1.0,0.0,13.6,24.0,No,No
38146,2013-09-03,WaggaWagga,0.0,3.0,10.8,E,20.0,E,S,13.0,4.0,69.0,44.0,1032.9,1029.6,1.0,0.0,16.3,23.8,No,No
38147,2013-09-04,WaggaWagga,0.0,3.8,10.7,NNE,30.0,E,N,17.0,15.0,63.0,56.0,1031.2,1027.5,0.0,1.0,16.3,22.1,No,No
38148,2013-09-05,WaggaWagga,0.0,2.2,3.1,NE,22.0,ESE,NNE,11.0,15.0,76.0,51.0,1028.9,1024.8,7.0,7.0,15.4,22.9,No,No
38149,2013-09-06,WaggaWagga,0.0,2.2,5.1,N,17.0,E,W,11.0,7.0,76.0,63.0,1026.9,1023.3,7.0,7.0,15.0,21.4,No,No
38150,2013-09-07,WaggaWagga,0.0,2.4,6.7,SW,31.0,WSW,SW,6.0,20.0,91.0,51.0,1024.6,1022.8,7.0,6.0,15.2,19.8,No,No
38151,2013-09-08,WaggaWagga,0.0,3.2,10.1,SSE,22.0,ESE,WSW,9.0,11.0,76.0,41.0,1026.7,1023.3,1.0,5.0,11.6,18.9,No,No
38152,2013-09-09,WaggaWagga,0.0,2.8,8.8,WSW,54.0,E,NNE,19.0,17.0,62.0,40.0,1019.3,1011.4,7.0,6.0,12.9,23.2,No,No
38153,2013-09-10,WaggaWagga,0.0,4.6,8.0,WNW,43.0,WNW,W,13.0,26.0,71.0,59.0,1008.7,1008.0,6.0,7.0,14.8,15.8,No,No
38154,2013-09-11,WaggaWagga,0.0,2.8,8.1,WSW,39.0,W,W,19.0,30.0,71.0,51.0,1014.0,1012.7,2.0,7.0,10.5,14.9,No,No
38155,2013-09-12,WaggaWagga,0.0,2.8,9.3,SW,35.0,WNW,SW,6.0,22.0,83.0,50.0,1016.7,1015.1,1.0,6.0,9.8,14.5,No,No
38156,2013-09-13,WaggaWagga,0.0,3.4,4.9,NE,52.0,ENE,E,31.0,19.0,52.0,52.0,1018.3,1014.8,3.0,7.0,10.4,14.2,No,Yes
38157,2013-09-14,WaggaWagga,6.0,3.0,9.5,,43.0,ESE,WSW,9.0,13.0,65.0,52.0,1014.4,1012.8,5.0,5.0,13.0,18.6,Yes,No
38158,2013-09-15,WaggaWagga,0.0,2.6,9.7,,22.0,E,ENE,17.0,9.0,79.0,40.0,1018.5,1014.8,1.0,3.0,12.1,19.4,No,No
38159,2013-09-16,WaggaWagga,1.0,3.0,0.1,,33.0,ENE,E,22.0,22.0,75.0,96.0,1010.9,1006.5,7.0,8.0,13.7,12.7,No,Yes
38160,2013-09-17,WaggaWagga,23.8,2.4,1.9,,50.0,WNW,W,11.0,31.0,92.0,67.0,1001.8,999.4,8.0,7.0,13.3,17.6,Yes,Yes
38161,2013-09-18,WaggaWagga,1.8,2.0,7.0,,52.0,WNW,N,17.0,17.0,85.0,56.0,1004.0,1000.1,8.0,7.0,13.8,18.8,Yes,No
38162,2013-09-19,WaggaWagga,0.0,3.4,8.6,,35.0,W,WNW,17.0,24.0,78.0,47.0,1009.8,1007.6,6.0,4.0,9.3,14.4,No,No
38163,2013-09-20,WaggaWagga,0.4,2.4,8.0,,48.0,W,WSW,30.0,24.0,75.0,65.0,1009.9,1010.8,7.0,5.0,10.7,13.1,No,No
38164,2013-09-21,WaggaWagga,0.8,2.4,8.1,,30.0,N,WSW,7.0,15.0,99.0,45.0,1017.3,1014.1,7.0,4.0,8.7,16.3,No,No
38165,2013-09-22,WaggaWagga,0.0,2.6,7.9,,33.0,SE,NNE,13.0,20.0,78.0,45.0,1015.8,1010.9,7.0,3.0,10.4,20.2,No,No
38166,2013-09-23,WaggaWagga,0.0,3.0,9.7,,57.0,ENE,ENE,15.0,17.0,64.0,49.0,1010.9,1006.5,0.0,0.0,15.8,24.3,No,No
38167,2013-09-24,WaggaWagga,0.0,5.0,10.7,,44.0,W,W,9.0,19.0,59.0,45.0,1005.7,1005.6,1.0,1.0,17.7,21.4,No,No
